content / extracted features,babe,babes,babies,baby,back,birthday,day,ever,excited,focus,frankiejgrande,happy,heart,know,like,love,much,new,one,really,see,show,soon,sweet,thank,time,today,tomorrow,tonight,wow
No. of count,30,105,46,25,26,24,28,30,37,45,30,42,31,28,40,480,109,28,31,26,70,34,43,25,135,24,39,26,47,25
----------------------------------------
No. of clusters,8
----------------------------------------
No. of message,86
happy birthday to my best friend in the worrrrrlllllddddddd @alexaluria you da baddest cutestâ€¦ https://t.co/Evijx9868D,0.0,0.0,0.0,0.0,0.0,0.7499363028417568,0.0,0.0,0.0,0.0,0.0,0.661510046545052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mood https://t.co/7TvalZ3U8t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ain't nothin shinin more than you,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
----------------------------------------
No. of message,70
@agbholidays see u soon my babe,0.6269487980346413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5199834535876794,0.0,0.5801313753262689,0.0,0.0,0.0,0.0,0.0,0.0,0.0
did y'all see the new honeymoon diaries yesterday? which was your fav? ðŸ’œ @brilovelife https://t.co/1vL4ypGobM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7741179908182619,0.0,0.0,0.6330413385328776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"woke up to babes chanting ""bellisima"" outside my window :') i love you. see you soon my babies. ci vediamo presto! ti voglio bene!",0.0,0.41755739741668435,0.5182950888871204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24998457924149087,0.0,0.0,0.0,0.0,0.4693663255724487,0.0,0.5236592243608148,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thank you amsterdam! i love you..... see you again tomorrow ðŸ’œðŸ’œ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2831281591714125,0.0,0.0,0.0,0.0,0.5315960854049387,0.0,0.0,0.0,0.4492953702288854,0.0,0.0,0.6598315828734187,0.0,0.0
see you soon capital fm summertime ball!!!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6674494194487556,0.0,0.7446551366085639,0.0,0.0,0.0,0.0,0.0,0.0,0.0
afternoon babes. i love u. see u soon antwerp!,0.0,0.4882559578063592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29231061628773536,0.0,0.0,0.0,0.0,0.5488368934959512,0.0,0.6123223722924004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"just finished meet n greet. gdddamn, y'all are cute. see you soon, kÃ¶ln.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6674494194487556,0.0,0.7446551366085639,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"i. don't. want. this. to. be. the. last. show. of. this. leg...... thank. god. there's more to come. see you very soon, barcelonaaa loves.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4791281480896016,0.566310367453467,0.5345502238406894,0.0,0.4049504211811824,0.0,0.0,0.0,0.0,0.0
"feeeeelin so emo. barcelona, te quiero. muchas gracias. see you soon, honeymoon tour. i love you.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33494953256709314,0.0,0.0,0.0,0.0,0.6288949175595082,0.0,0.701640929037713,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i will soon. go to sleep. love u. https://t.co/lzFF9XdP6G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4308086263119341,0.0,0.0,0.0,0.0,0.0,0.0,0.9024433098512196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22 so soon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"see you soon, love of my life https://t.co/38ML7gmXZF",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33494953256709314,0.0,0.0,0.0,0.0,0.6288949175595082,0.0,0.701640929037713,0.0,0.0,0.0,0.0,0.0,0.0,0.0
see you tonight nyc!!!!! we've got a lot to celebrate ðŸ’œðŸ’œðŸ’œðŸ’œ #pride #lovewinsss https://t.co/Tapx3yr6ot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6731031604121155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7395486024888572,0.0
worked on something special tonight. can't wait to share with my babes. #soon #notreally #butsoonenough #patience ðŸŒ™,0.0,0.4939797367400359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6195005702009165,0.0,0.0,0.0,0.0,0.0,0.6100844721929776,0.0
or maybe i will..... we'll see ðŸ™Šâ˜•ï¸ðŸŒ™ love u,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4700843484266583,0.0,0.0,0.0,0.0,0.8826214960923421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"me too babe, i can't wait to see y'all steal a billion of your hugs https://t.co/yo3QMRrOhL",0.769712898883913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6383902045706238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
see u soon babee https://t.co/b7GW51qz8l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6674494194487556,0.0,0.7446551366085639,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"â˜ï¸â˜ï¸â˜ï¸ see you tomorrow, Tampa ðŸ’œðŸ’œðŸ’œ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6273761219775847,0.0,0.0,0.0,0.0,0.0,0.0,0.778716380701194,0.0,0.0
see u soon babe https://t.co/PU594jU4BF,0.6269487980346413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5199834535876794,0.0,0.5801313753262689,0.0,0.0,0.0,0.0,0.0,0.0,0.0
see you so soon babe https://t.co/wlAR9UcWSh,0.6269487980346413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5199834535876794,0.0,0.5801313753262689,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ðŸ’•ðŸ’•ðŸ’• see you tonight, Tampa ðŸ’žðŸ’žðŸ’ž so grateful to be back on the road and to share this night withâ€¦ https://t.co/2AUiAFeMgL",0.0,0.0,0.0,0.0,0.6440909273057486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5148895475523454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5657169178871725,0.0
see you soon my loves https://t.co/5ua8LBysDv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6674494194487556,0.0,0.7446551366085639,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"see you soon, my love ðŸ™Š https://t.co/5OuDCrSTRl",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33494953256709314,0.0,0.0,0.0,0.0,0.6288949175595082,0.0,0.701640929037713,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"on my way, Charlotte...... see you tomorrow my babes ðŸ’•ðŸ’•",0.0,0.4873571348319681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5478265479974879,0.0,0.0,0.0,0.0,0.0,0.0,0.6799772764126246,0.0,0.0
see u soon my love https://t.co/XuaiwYXoY2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33494953256709314,0.0,0.0,0.0,0.0,0.6288949175595082,0.0,0.701640929037713,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"see you soon, philly babes!!",0.0,0.5105552601409419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5739030081531598,0.0,0.640287953638962,0.0,0.0,0.0,0.0,0.0,0.0,0.0
happy bday babe see u soon ðŸŽ‚ https://t.co/gNzzAiZRtI,0.5415754452566384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5037881618596494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4491758677672303,0.0,0.5011332805558869,0.0,0.0,0.0,0.0,0.0,0.0,0.0
love u my babes........ see u tomorrow Toronto,0.0,0.46784953706040977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2800936359742232,0.0,0.0,0.0,0.0,0.5258985219502219,0.0,0.0,0.0,0.0,0.0,0.0,0.6527596114724558,0.0,0.0
pre show adventures around the venue / grainy snapchat photo shoots ðŸ—»ðŸ—»ðŸ—» see you soon Toronto babesâ€¦ https://t.co/scpzPhpvcq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5240160755514777,0.6193661079615486,0.5846304618065942,0.0,0.0,0.0,0.0,0.0,0.0,0.0
love u ðŸŒ™ see u soon babe https://t.co/WF37awyVbV,0.6042062407632212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2668971571069187,0.0,0.0,0.0,0.0,0.5011210624155773,0.0,0.5590871192886707,0.0,0.0,0.0,0.0,0.0,0.0,0.0
short break. I hate leaving my family ...never gets easier. but I'm so so excited to see my Japanese babes and perform for you. I love youðŸ’œðŸ’œ,0.0,0.48096689423933303,0.0,0.0,0.0,0.0,0.0,0.0,0.6272656384758427,0.0,0.0,0.0,0.0,0.0,0.0,0.2879467767290526,0.0,0.0,0.0,0.0,0.540643430742123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
so soon ! xx #ari https://t.co/pn2sRQgAiW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nonna and I have an incredible obsession for all things lavender / lilac. she's going to see those pics and call me raving about the wall. ðŸ™ˆ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
in Manila!!!! very excited to fiiiiiiinally get to see my Filipino babes tomorrow. i love u.,0.0,0.3993767309107765,0.0,0.0,0.0,0.0,0.0,0.0,0.520857678787523,0.0,0.0,0.0,0.0,0.0,0.0,0.23910012049419715,0.0,0.0,0.0,0.0,0.4489298713576992,0.0,0.0,0.0,0.0,0.0,0.0,0.5572240197959119,0.0,0.0
"see you sooooon, Manila babes !!!",0.0,0.6646686822314116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.747138235442919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
@deIuxemalik stop i'm dead lmao. i really was sick tho! i'm jet lagged af / so run down! u see where i've been! workin my lil booty off. ily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7912305665393966,0.6115179396990292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
@stolengrandee wow i love chicago. see u soon. love u,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47905248365476355,0.0,0.0,0.0,0.0,0.44972994872651834,0.0,0.5017514535895404,0.0,0.0,0.0,0.0,0.0,0.0,0.5625808119225443
"Idaho babes, see you tonight! Max's hometown!! let's see if y'all can be as loud as Vegas and Fresno ... whatchuuuuu thiiiink?",0.0,0.36322805929646906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8165920210804679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4486009897976565,0.0
will be a bit more bundled up than usual this show as I'm sick have terrible chills! please pardon the extra hoodies tn! ily. see u soon ðŸ’˜,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5240160755514777,0.6193661079615486,0.5846304618065942,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thank you babes for the well wishes ðŸ’˜ you're a buncha angels. ðŸ‘¼ðŸ‘¼ love you I'll be better soon. can't wait to see you at tomorrow's show.,0.0,0.336923427850321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20171038010305858,0.0,0.0,0.0,0.0,0.37872760082267043,0.44764092371076286,0.42253606806783944,0.0,0.3200936995198166,0.0,0.0,0.47008704388467876,0.0,0.0
"see you today, san fran babes!!!",0.0,0.5047563075662806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5673845436762355,0.0,0.0,0.0,0.0,0.0,0.6506119039560868,0.0,0.0,0.0
I love u.. see u soon https://t.co/I5ohVRxZ4O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33494953256709314,0.0,0.0,0.0,0.0,0.6288949175595082,0.0,0.701640929037713,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hi again sugar I see u I still love u https://t.co/TDfG4LCu4J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4700843484266583,0.0,0.0,0.0,0.0,0.8826214960923421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"don't be passed out but hell yeah, Nola is one of my favorite places ever ðŸ’˜ðŸ’˜ðŸ’˜ðŸ’˜ðŸ’˜ðŸ’˜ see you in 30 days my love https://t.co/GUaeFOoX7z",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5903310538208408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26076804472871734,0.0,0.0,0.5863345721354716,0.0,0.4896131567491325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"see you tonight, Sacramento babessss and tomorrow Los Angeles!!",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5165479369010657,0.0,0.0,0.0,0.0,0.0,0.0,0.6411534098784816,0.567539015297141,0.0
Will be in NYC to officially launch of my fragrance #AriÂ http://t.co/w7JXjYbxFy for details on how to meet me ðŸ’œ @macys. can't wait to see u!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
busy morning in Nyc promoting #Ari!! so excited to finally share it with y'all. good to see some sweet familiar faces this am! ily Ny babes.,0.0,0.4102478051395011,0.0,0.0,0.0,0.0,0.0,0.0,0.535035476466891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4611497869844602,0.0,0.0,0.5768662334235346,0.0,0.0,0.0,0.0,0.0,0.0
getting excited to see my buddy @jimmyfallon and possibly spill some â˜•ï¸.......... ðŸ™Š!!! @FallonTonight ðŸ’œ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7574713558319995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6528683979900026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
see you today my Houston babes,0.0,0.5047563075662806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5673845436762355,0.0,0.0,0.0,0.0,0.0,0.6506119039560868,0.0,0.0,0.0
and @jonescrow can be the grandpa who shits himself even though he didn't see the movie. #loveyoujones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
See you tonight Birmingham babes.... I can't wait to see you!!!!!!,0.0,0.36322805929646906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8165920210804679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4486009897976565,0.0
peekaboo healthy curls ðŸ™Š long time no see ðŸ™ˆðŸ™ˆðŸ’œ https://t.co/WPLS63I4f3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.621351061411749,0.0,0.0,0.0,0.0,0.783532295749507,0.0,0.0,0.0,0.0
see you tomorrow Nashville babes!!,0.0,0.4873571348319681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5478265479974879,0.0,0.0,0.0,0.0,0.0,0.0,0.6799772764126246,0.0,0.0
had a @ScreamQueens viewing party and wow everyone was so amazing on it!! so thankful to have been a part!.... maybe you'll see more of me ðŸ˜ˆ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6244116506262104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7810954426715414
"Raleigh tonight!!!! see you soon, my babes",0.0,0.4318681676003793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48545272149978447,0.0,0.5416063781192267,0.0,0.0,0.0,0.0,0.0,0.5333742327695598,0.0
"brooklyn babes, I'm coming for you see you tomorrow",0.0,0.4873571348319681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5478265479974879,0.0,0.0,0.0,0.0,0.0,0.0,0.6799772764126246,0.0,0.0
see you soon my love https://t.co/FbHzEsMv7R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33494953256709314,0.0,0.0,0.0,0.0,0.6288949175595082,0.0,0.701640929037713,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"love you, babes sm. i'll never get tired of reminding you. Michigan tonight! see you sooon.",0.0,0.49104097220297405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29397795748783506,0.0,0.0,0.0,0.0,0.551967461849171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6064549819970338,0.0
"see you tomorrow, Chicago babes",0.0,0.4873571348319681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5478265479974879,0.0,0.0,0.0,0.0,0.0,0.0,0.6799772764126246,0.0,0.0
"ready for you, St. Louis .... see you tonight!!",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6731031604121155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7395486024888572,0.0
"mood. See you soon, St. Louis!! https://t.co/tmfZlyNa3Z",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6674494194487556,0.0,0.7446551366085639,0.0,0.0,0.0,0.0,0.0,0.0,0.0
@Savan_Kotecha mishu. so excited to see you soooooon. #webefocused,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7574713558319995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6528683979900026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
see you soon my babies https://t.co/GKYDadGB7S,0.0,0.0,0.5932956101845683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5372865506569433,0.0,0.5994359694069791,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"same. but it's cominnnnng! now can we say ""soon""??????? 
ðŸ‘¼ðŸ‘¼ðŸ‘¼ https://t.co/tmunqMKBSr",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAME WHEN I SEE Y'ALL SINGING WITH ME https://t.co/oHHvs4fTbn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil !!!!!! I'm here and can't wait to see you tomorrow at the show my babes,0.0,0.4090864646791903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45984435183239,0.5435176891525522,0.0,0.0,0.0,0.0,0.0,0.5707713711131632,0.0,0.0
"exciting news for my London babes, I'm coming to see you in Nov! my fragrance #Ari will be atâ€¦ https://t.co/6xpOI2EOFC",0.0,0.6646686822314116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.747138235442919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
at the heart of an Adele JB sandwich ðŸ™ˆðŸ™Š blessed to see my name up there with such incredibleâ€¦ https://t.co/KD8aD8R3fj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7675764133710243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6409574476020029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rehearsing all day ðŸŽ·ðŸŽºðŸŽ·ðŸŽº see y'all tomorrow #AriAMAs â™¡ @TheAMAs https://t.co/msoNlmjhyz,0.0,0.0,0.0,0.0,0.0,0.0,0.6144019290618192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49499549405043125,0.0,0.0,0.0,0.0,0.0,0.0,0.6144019290618192,0.0,0.0
"""soon"". you're getting more than just oneee. https://t.co/cZOHrm7S7n",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
----------------------------------------
No. of message,71
@AVRIANA93s sweet babes,0.0,0.5795536379557239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8149340959441357,0.0,0.0,0.0,0.0,0.0,0.0
"29m. w................tf. love u my babes. more than you know. u my best friends, my fam, and my baby loves.",0.0,0.43747314997886816,0.0,0.615148905346184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.601342971268852,0.0,0.2619078047796723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mmk love u my babes. ttyl.,0.0,0.857990983359758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5136647471584512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
so much love coach hmt babes lovinnnn their gifts https://t.co/Ip8DRFKPvv,0.0,0.6480977436175914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3880052005974343,0.6553024332528696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i love u babes,0.0,0.857990983359758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5136647471584512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
love u babes. just another reminder.,0.0,0.857990983359758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5136647471584512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sleep forreal this time. y'all are fun. af. my babes. goodnight.,0.0,0.5764634679634546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8171229222727429,0.0,0.0,0.0,0.0
